sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,content,total thermal conductivity,Figure of merit Z
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,350,-11464000000000000000,0.012279,84438,0.000011843,,1122.1,0.11528,1.9276,0.19459,,,582.1228470637
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,400,-10248000000000000000,0.011341,75273,0.000013285,,1157,0.12398,1.8416,0.27387,,,628.25803649
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,450,-9032700000000000000,0.010403,67902,0.000014727,,1195.3,0.13268,1.7555,0.35315,,,680.8886357163
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,500,-7817100000000000000,0.0094644,61851,0.000016168,,1236.3,0.14138,1.6694,0.43243,,,740.5654726249
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,550,-6601500000000000000,0.0085262,56786,0.00001761,,1279,0.15008,1.5833,0.51172,,,807.8064801364
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,600,-5385800000000000000,0.007588,52491,0.000019051,,1323.5,0.15879,1.4972,0.591,,,883.9834357467
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,650,-4170200000000000000,0.0066497,48797,0.000020493,,1368.9,0.16749,1.4111,0.67028,,,970.0942527107
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,700,-2954500000000000000,0.0057115,45591,0.000021934,,1415.3,0.17619,1.325,0.74956,,,1068.1509433962
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,750,-1738900000000000000,0.0047733,42779,0.000023376,,1462.4,0.18489,1.2389,0.82884,,,1180.4019694891
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,800,,,40293,0.000024818,,,,1.1528,,,,
27907,10.1039/c7ta08869h,25070,Figure 8a,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,350,-15543000000000000000,0.012535,92157,0.000010851,1.2211,1197.9,0.11401,1.806,0.20849,,,663.2890365449
27907,10.1039/c7ta08869h,25070,Figure 8a,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,400,-15294000000000000000,0.011638,78351,0.000012763,1.149,1197,0.1236,1.724,0.29804,,,694.3155452436
27907,10.1039/c7ta08869h,25070,Figure 8a,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,450,-15046000000000000000,0.01074,68484,0.000014602,1.0768,1215.1,0.1332,1.642,0.38759,,,740.012180268
27907,10.1039/c7ta08869h,25070,Figure 8a,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,500,-14798000000000000000,0.0098426,61091,0.000016369,1.0047,1245.8,0.1428,1.56,0.47714,,,798.5897435897
27907,10.1039/c7ta08869h,25070,Figure 8a,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,550,-14549000000000000000,0.0089451,55359,0.000018064,0.9325,1285.6,0.15239,1.478,0.56669,,,869.8240866035
27907,10.1039/c7ta08869h,25070,Figure 8a,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,600,-14301000000000000000,0.0080476,50798,0.000019686,0.86034,1333,0.16199,1.3959,0.65624,,,954.9394655778
27907,10.1039/c7ta08869h,25070,Figure 8a,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,650,-14052000000000000000,0.00715,47088,0.000021237,0.78818,1386.4,0.17159,1.3139,0.74579,,,1055.1792373849
27907,10.1039/c7ta08869h,25070,Figure 8a,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,700,-13804000000000000000,0.0062525,44024,0.000022715,0.71602,1445.3,0.18119,1.2319,0.83534,,,1173.2283464567
27907,10.1039/c7ta08869h,25070,Figure 8a,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,750,-13555000000000000000,0.005355,41459,0.00002412,0.64385,1509,0.19078,1.1499,0.92489,,,1312.2880250457
27907,10.1039/c7ta08869h,25070,Figure 8a,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,800,-13307000000000000000,0.0044574,39287,0.000025454,,1577.5,0.20038,1.0679,1181800,,,1477.1982395355
27907,10.1039/c7ta08869h,25071,Figure 8b,31211,EuyCa1-yZn2Sb2_ y=0.5,Eu0.5Ca0.5Zn2Sb2,300,,,,,1.2933,,,,0.11894,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,300,,,,,2.1755,,,,,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,350,,,,,2.0328,,,,,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,400,,,,,1.89,,,,,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,450,,,,,1.7473,,,,,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,500,,,,,1.6045,,,,,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,550,,,,,1.4617,,,,,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,600,,,,,1.319,,,,,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,650,,,,,1.1762,,,,,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,700,,,,,1.0335,,,,,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,750,,,,,0.8907,,,,,,,
27907,10.1039/c7ta08869h,25071,Figure 8b,31212,EuyCa1-yZn2Sb2_ y=1,EuZn2Sb2,800,,,,,0.74794,,,,,,,
27907,10.1039/c7ta08869h,26402,3a,33059,EuZn2-xAgxSb2,undefined,,3.7568e+25,,,,,,,,,0.005,,
27907,10.1039/c7ta08869h,26402,3a,33059,EuZn2-xAgxSb2,undefined,,5.2159e+25,,,,,,,,,0.01,,
27907,10.1039/c7ta08869h,26402,3a,33059,EuZn2-xAgxSb2,undefined,,6.675e+25,,,,,,,,,0.015,,
27907,10.1039/c7ta08869h,26402,3a,33059,EuZn2-xAgxSb2,undefined,,8.134e+25,,,,,,,,,0.02,,
27907,10.1039/c7ta08869h,26402,3a,33059,EuZn2-xAgxSb2,undefined,,9.5931e+25,,,,,,,,,0.025,,
27907,10.1039/c7ta08869h,26402,3a,33059,EuZn2-xAgxSb2,undefined,,1.1052e+26,,,,,,,,,0.03,,
27907,10.1039/c7ta08869h,26402,3a,33059,EuZn2-xAgxSb2,undefined,,1.2511e+26,,,,,,,,,0.035,,
27907,10.1039/c7ta08869h,26402,3a,33059,EuZn2-xAgxSb2,undefined,,1.397e+26,,,,,,,,,0.04,,
27907,10.1039/c7ta08869h,26402,3a,33059,EuZn2-xAgxSb2,undefined,,1.5429e+26,,,,,,,,,0.045,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,4e+25,0.017791,,,,,0.00008365,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,4.5e+25,0.017575,,,,,0.000080939,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,5e+25,0.017358,,,,,0.000078229,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,5.5e+25,0.017142,,,,,0.000075519,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,6e+25,0.016925,,,,,0.000072808,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,6.5e+25,0.016709,,,,,0.000070098,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,7e+25,0.016492,,,,,0.000067388,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,7.5e+25,0.016276,,,,,0.000064677,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,8e+25,0.016059,,,,,0.000061967,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,8.5e+25,0.015843,,,,,0.000059257,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,9e+25,0.015626,,,,,0.000056546,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,9.5e+25,0.01541,,,,,0.000053836,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,1e+26,0.015193,,,,,0.000051126,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,1.05e+26,0.014977,,,,,0.000048415,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,1.1e+26,0.01476,,,,,0.000045705,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,1.15e+26,0.014544,,,,,0.000042995,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,1.2e+26,0.014327,,,,,0.000040284,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,1.25e+26,0.01411,,,,,0.000037574,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,1.3e+26,0.013894,,,,,0.000034864,,,,,
27907,10.1039/c7ta08869h,26403,3b,33060,300k,EuZn2-xAgxSb2,,1.35e+26,0.013677,,,,,0.000032153,,,,,
27907,10.1039/c7ta08869h,26404,3d,33060,300k,EuZn2-xAgxSb2,,3.5e+25,0.018008,,,,,,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,4e+25,0.014532,,,,,0.00011458,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,4.5e+25,0.014358,,,,,0.00011062,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,5e+25,0.014185,,,,,0.00010666,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,5.5e+25,0.014011,,,,,0.0001027,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,6e+25,0.013838,,,,,0.000098744,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,6.5e+25,0.013664,,,,,0.000094786,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,7e+25,0.013491,,,,,0.000090828,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,7.5e+25,0.013317,,,,,0.00008687,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,8e+25,0.013144,,,,,0.000082912,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,8.5e+25,0.01297,,,,,0.000078954,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,9e+25,0.012796,,,,,0.000074996,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,9.5e+25,0.012623,,,,,0.000071038,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,1e+26,0.012449,,,,,0.00006708,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,1.05e+26,0.012276,,,,,0.000063122,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,1.1e+26,0.012102,,,,,0.000059164,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,1.15e+26,0.011929,,,,,0.000055206,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,1.2e+26,0.011755,,,,,0.000051248,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,1.25e+26,0.011582,,,,,0.00004729,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,1.3e+26,0.011408,,,,,0.000043332,,,,,
27907,10.1039/c7ta08869h,26403,3b,33061,400k,EuZn2-xAgxSb2,,1.35e+26,0.011235,,,,,0.000039374,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,4e+25,0.0094966,,,,,0.00014994,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,4.5e+25,0.0094013,,,,,0.00014617,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,5e+25,0.009306,,,,,0.00014241,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,5.5e+25,0.0092107,,,,,0.00013865,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,6e+25,0.0091153,,,,,0.00013489,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,6.5e+25,0.00902,,,,,0.00013113,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,7e+25,0.0089247,,,,,0.00012736,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,7.5e+25,0.0088293,,,,,0.0001236,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,8e+25,0.008734,,,,,0.00011984,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,8.5e+25,0.0086387,,,,,0.00011608,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,9e+25,0.0085433,,,,,0.00011231,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,9.5e+25,0.008448,,,,,0.00010855,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,1e+26,0.0083527,,,,,0.00010479,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,1.05e+26,0.0082573,,,,,0.00010103,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,1.1e+26,0.008162,,,,,0.000097265,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,1.15e+26,0.0080667,,,,,0.000093503,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,1.2e+26,0.0079713,,,,,0.000089741,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,1.25e+26,0.007876,,,,,0.000085979,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,1.3e+26,0.0077807,,,,,0.000082216,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,1.35e+26,0.0076853,,,,,0.000078454,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,1.4e+26,0.00759,,,,,0.000074692,,,,,
27907,10.1039/c7ta08869h,26403,3b,33062,600k,EuZn2-xAgxSb2,,1.45e+26,0.0074947,,,,,0.00007093,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,5e+25,0.0061666,,,,,0.00016287,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,5.5e+25,0.0061088,,,,,0.00015934,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,6e+25,0.0060509,,,,,0.00015581,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,6.5e+25,0.0059931,,,,,0.00015227,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,7e+25,0.0059352,,,,,0.00014874,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,7.5e+25,0.0058774,,,,,0.00014521,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,8e+25,0.0058195,,,,,0.00014168,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,8.5e+25,0.0057617,,,,,0.00013815,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,9e+25,0.0057039,,,,,0.00013461,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,9.5e+25,0.005646,,,,,0.00013108,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,1e+26,0.0055882,,,,,0.00012755,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,1.05e+26,0.0055303,,,,,0.00012402,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,1.1e+26,0.0054725,,,,,0.00012048,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,1.15e+26,0.0054146,,,,,0.00011695,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,1.2e+26,0.0053568,,,,,0.00011342,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,1.25e+26,0.005299,,,,,0.00010989,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,1.3e+26,0.0052411,,,,,0.00010635,,,,,
27907,10.1039/c7ta08869h,26403,3b,33063,800k,EuZn2-xAgxSb2,,1.35e+26,0.0051833,,,,,0.00010282,,,,,
27907,10.1039/c7ta08869h,26404,3d,33063,800k,EuZn2-xAgxSb2,,1.4e+26,0.0051254,,,,,,,,,,
