sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,335.5,0.000039935,0.0018222,0.00027052,0.75008,0.82045,25040.691123075,0.0024293409
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,336,0.000039888,0.001823,0.00027038,0.75047,0.82159,25070.196550341,0.0024291444
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,336.5,0.000039841,0.0018239,0.00027025,0.75086,0.82274,25099.7715920785,0.0024290813
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,337,0.000039794,0.0018248,0.00027012,0.75125,0.82388,25129.416494949,0.0024290183
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,337.5,0.000039747,0.0018256,0.00026998,0.75164,0.82503,25159.1315067804,0.0024288223
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,338,0.000039699,0.0018265,0.00026985,0.75203,0.82617,25189.55137409,0.0024287595
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,338.5,0.000039652,0.0018274,0.00026972,0.75242,0.82732,25219.4088570564,0.0024286967
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,339,0.000039605,0.0018282,0.00026958,0.75281,0.82846,25249.3372048984,0.0024285012
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,339.5,0.000039558,0.0018291,0.00026945,0.7532,0.82961,25279.3366702058,0.0024284387
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,340,0.000039511,0.00183,0.00026932,0.75359,0.83075,25309.4075067703,0.0024283762
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,340.5,0.000039464,0.0018308,0.00026919,0.75397,0.8319,25339.5499695925,0.0024282133
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,341,0.000039417,0.0018317,0.00026905,0.75436,0.83304,25369.7643148895,0.002428151
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,341.5,0.00003937,0.0018326,0.00026892,0.75475,0.83419,25400.0508001016,0.0024280888
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,342,0.000039323,0.0018334,0.00026879,0.75514,0.83533,25430.4096839,0.0024278942
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,342.5,0.000039276,0.0018343,0.00026865,0.75553,0.83648,25460.8412261941,0.0024278321
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,343,0.000039229,0.0018352,0.00026852,0.75592,0.83762,25491.3456881389,0.0024277701
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,343.5,0.000039181,0.001836,0.00026839,0.75631,0.83877,25522.5747173375,0.002427576
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,344,0.000039134,0.0018369,0.00026825,0.7567,0.83991,25553.2273726172,0.0024275142
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,344.5,0.000039087,0.0018378,0.00026812,0.75709,0.84106,25583.9537442116,0.0024274525
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,345,0.00003904,0.0018386,0.00026799,0.75748,0.8422,25614.7540983607,0.0024272588
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,345.5,0.000038993,0.0018395,0.00026786,0.75787,0.84335,25645.6287025876,0.0024271973
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,346,0.000038946,0.0018404,0.00026772,0.75826,0.84449,25676.5778257074,0.0024271358
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,346.5,0.000038899,0.0018412,0.00026759,0.75865,0.84564,25707.6017378339,0.0024269426
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,347,0.000038852,0.0018421,0.00026746,0.75904,0.84678,25738.7007103881,0.0024268813
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,347.5,0.000038805,0.001843,0.00026732,0.75943,0.84793,25769.8750161062,0.0024268201
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,348,0.000038758,0.0018438,0.00026719,0.75982,0.84907,25801.1249290469,0.0024266274
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,348.5,0.000038711,0.0018447,0.00026706,0.7602,0.85022,25832.4507246002,0.0024265983
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,349,0.000038663,0.0018456,0.00026692,0.76059,0.85136,25864.5216356724,0.0024265373
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,349.5,0.000038616,0.0018464,0.00026679,0.76098,0.85251,25896.0016573441,0.002426345
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,350,0.000038569,0.0018473,0.00026666,0.76137,0.85365,25927.5584018253,0.0024262842
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,350.5,0.000038522,0.0018482,0.00026652,0.76176,0.8548,25959.1921499403,0.0024262235
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,351,0.000038475,0.001849,0.00026639,0.76215,0.85594,25990.9031838856,0.0024260316
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,351.5,0.000038428,0.0018499,0.00026626,0.76254,0.85709,26022.6917872385,0.0024259711
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,352,0.000038381,0.0018507,0.00026613,0.76293,0.85823,26054.558244965,0.0024257796
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,352.5,0.000038334,0.0018516,0.00026599,0.76332,0.85938,26086.5028434288,0.0024257192
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,353,0.000038287,0.0018525,0.00026586,0.76371,0.86052,26118.5258703999,0.002425659
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,353.5,0.00003824,0.0018533,0.00026573,0.7641,0.86167,26150.6276150628,0.0024254679
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,354,0.000038192,0.0018542,0.00026559,0.76449,0.86282,26183.4939254294,0.0024254078
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,354.5,0.000038145,0.0018551,0.00026546,0.76488,0.86396,26215.7556691572,0.0024253478
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,355,0.000038098,0.0018559,0.00026533,0.76527,0.86511,26248.0970129666,0.0024251571
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,355.5,0.000038051,0.0018568,0.00026519,0.76566,0.86625,26280.5182518199,0.0024250973
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,356,0.000038004,0.0018577,0.00026506,0.76605,0.8674,26313.0196821387,0.0024250375
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,356.5,0.000037957,0.0018585,0.00026493,0.76644,0.86854,26345.6016018126,0.0024248473
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,357,0.00003791,0.0018594,0.0002648,0.76682,0.86969,26378.2643102084,0.0024248194
