sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,133.5,4.8889e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,134,4.8879e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,134.5,4.8869e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,135,4.8859e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,135.5,4.8849e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,136,4.8839e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,136.5,4.8829e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,137,4.8819e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,137.5,4.8809e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,138,4.8799e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,138.5,4.8789e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,139,4.8779e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,139.5,4.8768e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,140,4.8758e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,140.5,4.8748e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,141,4.8738e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,141.5,4.8728e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,142,4.8718e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,142.5,4.8708e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,143,4.8698e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,143.5,4.8688e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,144,4.8678e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,144.5,4.8668e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,145,4.8657e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,145.5,4.8647e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,146,4.8637e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,146.5,4.8627e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,147,4.8617e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,147.5,4.8607e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,148,4.8597e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,148.5,4.8587e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,149,4.8577e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,149.5,4.8567e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,150,4.8557e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,150.5,4.8546e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,151,4.8536e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,151.5,4.8526e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,152,4.8516e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,152.5,4.8506e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,153,4.8496e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,153.5,4.8486e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,154,4.8476e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,154.5,4.8466e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,155,4.8456e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,155.5,4.8446e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,156,4.8435e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,156.5,4.8425e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,157,4.8415e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,157.5,4.8405e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,158,4.8395e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,158.5,4.8385e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,159,4.8375e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,159.5,4.8365e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,160,4.8355e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,160.5,4.8345e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,161,4.8335e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,161.5,4.8324e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,162,4.8314e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,162.5,4.8304e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,163,4.8294e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,163.5,4.8284e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,164,4.8274e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,164.5,4.8264e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,165,4.8254e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,165.5,4.8244e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,166,4.8234e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,166.5,4.8224e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,167,4.8214e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,167.5,4.8203e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,168,4.8193e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,168.5,4.8183e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,169,4.8173e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,169.5,4.8163e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,170,4.8153e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,170.5,4.8143e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,171,4.8133e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,171.5,4.8123e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,172,4.8113e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,172.5,4.8103e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,173,4.8092e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,173.5,4.8082e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,174,4.8072e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,174.5,4.8062e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,175,4.8052e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,175.5,4.8042e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,176,4.8032e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,176.5,4.8022e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,177,4.8012e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,177.5,4.8002e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,178,4.7992e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,178.5,4.7981e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,179,4.7971e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,179.5,4.7961e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,180,4.7951e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,180.5,4.7941e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,181,4.7931e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,181.5,4.7921e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,182,4.7911e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,182.5,4.7901e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,183,4.7891e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,183.5,4.7881e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,184,4.787e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,184.5,4.786e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,185,4.785e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,185.5,4.784e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,186,4.783e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,186.5,4.782e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,187,4.781e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,187.5,4.78e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,188,4.779e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,188.5,4.778e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,189,4.777e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,189.5,4.7759e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,190,4.7749e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,190.5,4.7739e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,191,4.7729e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,191.5,4.7719e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,192,4.7709e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,192.5,4.7699e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,193,4.7689e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,193.5,4.7679e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,194,4.7669e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,194.5,4.7659e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,195,4.7649e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,195.5,4.7638e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,196,4.7628e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,196.5,4.7618e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,197,4.7608e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,197.5,4.7598e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,198,4.7588e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,198.5,4.7578e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,199,4.7568e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,199.5,4.7558e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,200,4.7548e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,200.5,4.7538e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,201,4.7527e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,201.5,4.7517e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,202,4.7507e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,202.5,4.7497e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,203,4.7487e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,203.5,4.7477e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,204,4.7467e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,204.5,4.7457e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,205,4.7447e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,205.5,4.7437e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,206,4.7427e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,206.5,4.7416e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,207,4.7406e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,207.5,4.7396e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,208,4.7386e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,208.5,4.7376e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,209,4.7366e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,209.5,4.7356e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,210,4.7346e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,210.5,4.7336e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,211,4.7326e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,211.5,4.7316e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,212,4.7305e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,212.5,4.7295e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,213,4.7285e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,213.5,4.7275e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,214,4.7265e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,214.5,4.7255e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,215,4.7245e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,215.5,4.7235e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,216,4.7225e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31652, Pb1−xAgxSe_ x=0.005, Pb0.995Ag0.005Se ,216.5,4.7215e+25,,,,,,,
