sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,338,0.3721,-0.000016343,0.00086228,1.2297,-0.022382,2.6874496103,-0.0000132902
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,338.5,0.37146,-0.000016018,0.00086159,1.229,-0.022079,2.6920799009,-0.0000130334
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,339,0.37082,-0.000015693,0.0008609,1.2284,-0.021775,2.6967261744,-0.0000127752
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,339.5,0.37018,-0.000015369,0.00086021,1.2278,-0.021472,2.7013885137,-0.0000125175
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,340,0.36953,-0.000015044,0.00085952,1.2271,-0.021168,2.7061402322,-0.0000122598
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,340.5,0.36889,-0.000014719,0.00085883,1.2265,-0.020865,2.7108352083,-0.0000120008
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,341,0.36825,-0.000014394,0.00085814,1.2259,-0.020561,2.7155465037,-0.0000117416
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,341.5,0.36761,-0.00001407,0.00085745,1.2252,-0.020258,2.7202742036,-0.0000114838
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,342,0.36697,-0.000013745,0.00085676,1.2246,-0.019954,2.7250183939,-0.0000112241
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,342.5,0.36633,-0.00001342,0.00085607,1.224,-0.019651,2.7297791609,-0.0000109641
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,343,0.36569,-0.000013095,0.00085538,1.2233,-0.019347,2.7345565916,-0.0000107047
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,343.5,0.36505,-0.000012771,0.0008547,1.2227,-0.019043,2.7393507739,-0.0000104449
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,344,0.36441,-0.000012446,0.00085401,1.2221,-0.01874,2.7441617958,-0.0000101841
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,344.5,0.36376,-0.000012121,0.00085332,1.2214,-0.018436,2.7490653178,-0.0000099239
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,345,0.36312,-0.000011797,0.00085263,1.2208,-0.018133,2.753910553,-0.0000096633
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,345.5,0.36248,-0.000011472,0.00085194,1.2202,-0.017829,2.7587728978,-0.0000094017
