sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,550,0.0000061824,0.00011457,2.2135,0.56215,161749.4824016563,0.0021231698,0.0009591912
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,600,0.0000064263,0.00012028,2.3125,0.6038,155610.5379456297,0.002251261,0.0009735183
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,650,0.0000066702,0.00012598,2.4115,0.64545,149920.5421126803,0.002379383,0.0009866817
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,700,0.0000069141,0.00013169,2.5104,0.6871,144631.9839169234,0.0025082449,0.0009991415
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,750,0.000007158,0.0001374,2.6094,0.72874,139703.8278848841,0.002637435,0.0010107439
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,800,0.0000074019,0.0001431,2.7084,0.77039,135100.4471824802,0.0027665343,0.0010214644
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,300,0.0000037356,0.000091435,,,267694.6139843666,0.0022380231,
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,350,0.0000040612,0.000099123,,,246232.6405988378,0.0024193266,
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,400,0.0000043868,0.00010681,,,227956.597063919,0.0026006146,
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,450,0.0000047124,0.0001145,,,212206.0945590357,0.002782075,
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,500,0.000005038,0.00012219,2.3854,0.65546,198491.4648670107,0.0029635562,0.0012423728
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,550,0.0000053636,0.00012988,2.476,0.72508,186441.9419792677,0.0031450545,0.0012702159
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,600,0.0000056893,0.00013756,2.5665,0.7947,175768.5479760252,0.0033260249,0.001295938
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,650,0.0000060149,0.00014525,2.6571,0.86432,166253.8030557449,0.00350755,0.001320067
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,700,0.0000063405,0.00015294,2.7476,0.93394,157716.2684330889,0.003689085,0.0013426572
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,750,0.0000066661,0.00016063,2.8382,1.0036,150012.7510838421,0.0038706285,0.0013637617
