sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27915,10.1039/c7ee00098g,25172,Figure 2A,31367,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.01,undefined,350,37718,-0.00020593,1.1016,0.54429,0.0000265125,0.0015995134,0.0014519911
27915,10.1039/c7ee00098g,25172,Figure 2A,31367,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.01,undefined,400,36356,-0.00021493,1.0796,0.66916,0.0000275058,0.001679462,0.0015556335
27915,10.1039/c7ee00098g,25172,Figure 2A,31367,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.01,undefined,450,34993,-0.00022393,1.0575,0.79402,0.0000285771,0.0017547116,0.0016593017
27915,10.1039/c7ee00098g,25172,Figure 2A,31367,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.01,undefined,500,33630,-0.00023293,1.0354,0.91888,0.0000297354,0.0018246422,0.0017622583
27915,10.1039/c7ee00098g,25172,Figure 2A,31367,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.01,undefined,550,32268,-0.00024193,1.0133,1.0437,0.0000309905,0.0018886501,0.0018638607
27915,10.1039/c7ee00098g,25172,Figure 2A,31367,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.01,undefined,600,30905,-0.00025093,0.99124,1.1686,0.0000323572,0.0019459601,0.0019631573
27915,10.1039/c7ee00098g,25172,Figure 2A,31367,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.01,undefined,650,29543,-0.00025993,0.96916,1.2935,0.000033849,0.0019960316,0.002059548
27915,10.1039/c7ee00098g,25172,Figure 2A,31367,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.01,undefined,700,28180,-0.00026893,0.94708,1.4183,0.0000354862,0.0020380719,0.0021519532
27915,10.1039/c7ee00098g,25172,Figure 2A,31367,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.01,undefined,750,26818,-0.00027792,0.925,1.5432,0.0000372884,0.0020714096,0.0022393618
27915,10.1039/c7ee00098g,25181,Figure 4A,31367,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.01,undefined,300,,,1.1237,,,,
27915,10.1039/c7ee00098g,25172,Figure 2A,31368,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.05,undefined,350,44076,-0.00020798,1.0658,0.66763,0.0000226881,0.0019065374,0.0017888322
27915,10.1039/c7ee00098g,25172,Figure 2A,31368,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.05,undefined,400,41722,-0.000217,1.0439,0.78412,0.0000239682,0.0019646473,0.0018820263
27915,10.1039/c7ee00098g,25172,Figure 2A,31368,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.05,undefined,450,39369,-0.00022603,1.022,0.9006,0.0000254007,0.0020113449,0.0019680479
27915,10.1039/c7ee00098g,25172,Figure 2A,31368,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.05,undefined,500,37016,-0.00023505,1.0002,1.0171,0.0000270153,0.0020450786,0.0020446696
27915,10.1039/c7ee00098g,25172,Figure 2A,31368,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.05,undefined,550,34663,-0.00024407,0.97833,1.1336,0.0000288492,0.0020648806,0.0021106177
27915,10.1039/c7ee00098g,25172,Figure 2A,31368,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.05,undefined,600,32310,-0.0002531,0.95648,1.2501,0.0000309502,0.002069766,0.0021639407
27915,10.1039/c7ee00098g,25172,Figure 2A,31368,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.05,undefined,650,29957,-0.00026212,0.93462,1.3665,0.0000333812,0.0020582524,0.0022022345
27915,10.1039/c7ee00098g,25172,Figure 2A,31368,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.05,undefined,700,27603,-0.00027115,0.91277,1.483,0.0000362279,0.0020294367,0.0022233823
27915,10.1039/c7ee00098g,25172,Figure 2A,31368,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.05,undefined,750,25250,-0.00028017,0.89091,1.5995,0.000039604,0.0019820045,0.0022246967
27915,10.1039/c7ee00098g,25181,Figure 4A,31368,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.05,undefined,300,,,1.0876,,,,
27915,10.1039/c7ee00098g,25172,Figure 2A,31369,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.1,undefined,350,41383,-0.00020589,1.029,0.63642,0.0000241645,0.001754254,0.0017048144
27915,10.1039/c7ee00098g,25172,Figure 2A,31369,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.1,undefined,400,39142,-0.0002154,1.0065,0.75475,0.000025548,0.0018160776,0.0018043494
27915,10.1039/c7ee00098g,25172,Figure 2A,31369,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.1,undefined,450,36901,-0.00022491,0.98394,0.87308,0.0000270995,0.0018666189,0.0018970861
27915,10.1039/c7ee00098g,25172,Figure 2A,31369,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.1,undefined,500,34660,-0.00023442,0.96142,0.9914,0.0000288517,0.0019046618,0.0019810924
