sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
5927,10.1002/aenm.201100770,143,2(a),46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,750,0.000028773,26.071,0.00025626,1.0372,1.6687,34754.8048517708,25.1359429233
5927,10.1002/aenm.201100770,70,2(c),46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,300,0.0000060915,,,,0.026264,164163.1781991299,
5927,10.1002/aenm.201100770,4891,4,46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,800,,27.124,,,1.8511,,
5927,10.1002/aenm.201100770,4890,2(d),6190,PbTe:Na,undefined,350,,17.501,,,,,
5927,10.1002/aenm.201100770,4890,2(d),6190,PbTe:Na,undefined,400,,19.082,,,,,
5927,10.1002/aenm.201100770,4890,2(d),6190,PbTe:Na,undefined,450,,20.663,,,,,
5927,10.1002/aenm.201100770,4890,2(d),6190,PbTe:Na,undefined,500,,22.243,,,,,
5927,10.1002/aenm.201100770,4890,2(d),6190,PbTe:Na,undefined,550,,23.824,,,,,
5927,10.1002/aenm.201100770,4890,2(d),6190,PbTe:Na,undefined,600,,25.404,,,,,
5927,10.1002/aenm.201100770,4890,2(d),6190,PbTe:Na,undefined,650,,26.985,,,,,
5927,10.1002/aenm.201100770,4890,2(d),6190,PbTe:Na,undefined,700,,28.565,,,,,
