sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,401,0.000031409,,0.0019967,0.00024823,0.74925,1.0679,31838.0082142061,0.0026649316
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,401.5,0.00003137,,0.0019975,0.00024811,0.74979,1.0689,31877.5900541919,0.0026640793
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,402,0.00003133,,0.0019984,0.00024799,0.75033,1.0699,31918.2891797,0.0026633615
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,402.5,0.000031291,,0.0019992,0.00024788,0.75087,1.0708,31958.0710108338,0.0026625115
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,403,0.000031252,,0.002,0.00024776,0.75141,1.0718,31997.9521310636,0.0026616627
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,403.5,0.000031212,,0.0020009,0.00024765,0.75195,1.0728,32038.9593745995,0.0026609482
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,404,0.000031173,,0.0020017,0.00024753,0.75249,1.0737,32079.042761364,0.0026601018
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,404.5,0.000031134,,0.0020025,0.00024741,0.75303,1.0747,32119.2265690242,0.0026592566
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,405,0.000031095,,0.0020034,0.0002473,0.75357,1.0757,32159.5111754301,0.0026585453
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,405.5,0.000031055,,0.0020042,0.00024718,0.75411,1.0767,32200.933827081,0.0026577025
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,406,0.000031016,,0.002005,0.00024707,0.75465,1.0776,32241.4237812742,0.0026568608
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,406.5,0.000030977,,0.0020059,0.00024695,0.75519,1.0786,32282.0156890596,0.0026561528
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,407,0.000030937,,0.0020067,0.00024683,0.75573,1.0796,32323.7547273491,0.0026553134
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,407.5,0.000030898,,0.0020076,0.00024672,0.75627,1.0806,32364.5543400867,0.0026546075
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,408,0.000030859,,0.0020084,0.0002466,0.75681,1.0815,32405.4570789721,0.0026537704
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,408.5,0.000030819,,0.0020092,0.00024648,0.75735,1.0825,32447.5161426393,0.0026529346
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,409,0.00003078,,0.0020101,0.00024637,0.75789,1.0835,32488.6289798571,0.0026522319
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,409.5,0.000030741,,0.0020109,0.00024625,0.75843,1.0845,32529.8461338278,0.0026513983
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,410,0.000030702,,0.0020117,0.00024614,0.75897,1.0854,32571.1680020846,0.0026505659
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,410.5,0.000030662,,0.0020126,0.00024602,0.75951,1.0864,32613.6586002218,0.0026498664
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,411,0.000030623,,0.0020134,0.0002459,0.76005,1.0874,32655.1938085753,0.0026490362
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,411.5,0.000030584,,0.0020142,0.00024579,0.76059,1.0883,32696.8349463772,0.0026482073
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,412,0.000030544,,0.0020151,0.00024567,0.76113,1.0893,32739.6542692509,0.0026475109
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,412.5,0.000030505,,0.0020159,0.00024556,0.76167,1.0903,32781.5112276676,0.0026466843
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,413,0.000030466,,0.0020167,0.00024544,0.76221,1.0913,32823.47534957,0.0026458588
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,413.5,0.000030427,,0.0020176,0.00024532,0.76275,1.0922,32865.5470470306,0.0026451655
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,414,0.000030387,,0.0020184,0.00024521,0.76329,1.0932,32908.8096883536,0.0026443423
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,414.5,0.000030348,,0.0020193,0.00024509,0.76383,1.0942,32951.1005667589,0.0026436511
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,415,0.000030309,,0.0020201,0.00024498,0.76437,1.0952,32993.5002804448,0.00264283
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,415.5,0.000030269,,0.0020209,0.00024486,0.76491,1.0961,33037.1006640457,0.0026420102
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,416,0.00003023,,0.0020218,0.00024474,0.76545,1.0971,33079.7221303341,0.0026413221
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,416.5,0.000030191,,0.0020226,0.00024463,0.76599,1.0981,33122.4537113709,0.0026405044
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,417,0.000030152,,0.0020234,0.00024451,0.76653,1.0991,33165.2958344388,0.0026396879
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,417.5,0.000030112,,0.0020243,0.0002444,0.76707,1.1,33209.3517534538,0.002639003
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,418,0.000030073,,0.0020251,0.00024428,0.76761,1.101,33252.4191134905,0.0026381887
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,418.5,0.000030034,,0.0020259,0.00024416,0.76815,1.102,33295.5983219018,0.0026373755
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,419,0.000029994,,0.0020268,0.00024405,0.76869,1.103,33340.0013336001,0.0026366936
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,419.5,0.000029955,,0.0020276,0.00024393,0.76923,1.1039,33383.4084460023,0.0026358826
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,420,0.000029916,,0.0020284,0.00024382,0.76977,1.1049,33426.9287337879,0.0026350728
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,420.5,0.000029877,,0.0020293,0.0002437,0.77031,1.1059,33470.562640158,0.0026343939
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,421,0.000029837,,0.0020301,0.00024358,0.77085,1.1068,33515.4338572913,0.0026335863
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,421.5,0.000029798,,0.0020309,0.00024347,0.77139,1.1078,33559.299281831,0.0026327798
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,422,0.000029759,,0.0020318,0.00024335,0.77193,1.1088,33603.2796800968,0.0026321039
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,422.5,0.000029719,,0.0020326,0.00024324,0.77247,1.1098,33648.507688684,0.0026312996
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,423,0.00002968,,0.0020335,0.00024312,0.77301,1.1107,33692.7223719677,0.0026306257
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,423.5,0.000029641,,0.0020343,0.000243,0.77355,1.1117,33737.0534057555,0.0026298235
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,424,0.000029602,,0.0020351,0.00024289,0.77409,1.1127,33781.5012499155,0.0026290225
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,424.5,0.000029562,,0.002036,0.00024277,0.77464,1.1137,33827.2106082132,0.0026283177
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,425,0.000029523,,0.0020368,0.00024266,0.77518,1.1146,33871.8964874843,0.0026275188
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,425.5,0.000029484,,0.0020376,0.00024254,0.77572,1.1156,33916.7005833673,0.002626721
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,426,0.000029444,,0.0020385,0.00024242,0.77626,1.1166,33962.7767966309,0.0026260531
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,426.5,0.000029405,,0.0020393,0.00024231,0.7768,1.1176,34007.8217990138,0.0026252575
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,427,0.000029366,,0.0020401,0.00024219,0.77734,1.1185,34052.9864469114,0.0026244629
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,427.5,0.000029327,,0.002041,0.00024208,0.77788,1.1195,34098.2712176493,0.002623798
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,428,0.000029287,,0.0020418,0.00024196,0.77842,1.1205,34144.8424215522,0.0026230056
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,428.5,0.000029248,,0.0020426,0.00024184,0.77896,1.1214,34190.3719912473,0.0026222142
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,429,0.000029209,,0.0020435,0.00024173,0.7795,1.1224,34236.0231435516,0.0026215523
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,429.5,0.000029169,,0.0020443,0.00024161,0.78004,1.1234,34282.9716479824,0.002620763
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,430,0.00002913,,0.0020452,0.00024149,0.78058,1.1244,34328.8705801579,0.002620103
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,430.5,0.000029091,,0.002046,0.00024138,0.78112,1.1253,34374.8925784607,0.0026193159
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,431,0.000029051,,0.0020468,0.00024126,0.78166,1.1263,34422.2229871605,0.0026185298
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,431.5,0.000029012,,0.0020477,0.00024115,0.7822,1.1273,34468.4957948435,0.0026178727
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,432,0.000028973,,0.0020485,0.00024103,0.78274,1.1283,34514.8931764056,0.0026170887
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,432.5,0.000028934,,0.0020493,0.00024091,0.78328,1.1292,34561.4156355844,0.0026163058
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,433,0.000028894,,0.0020502,0.0002408,0.78382,1.1302,34609.2614383609,0.0026156516
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,433.5,0.000028855,,0.002051,0.00024068,0.78436,1.1312,34656.0388147635,0.0026148707
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,434,0.000028816,,0.0020518,0.00024057,0.7849,1.1322,34702.9428095503,0.002614091
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,434.5,0.000028776,,0.0020527,0.00024045,0.78544,1.1331,34751.1815401724,0.0026134396
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,435,0.000028737,,0.0020535,0.00024033,0.78598,1.1341,34798.3435988447,0.0026126619
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,435.5,0.000028698,,0.0020543,0.00024022,0.78652,1.1351,34845.6338420796,0.0026118853
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,436,0.000028659,,0.0020552,0.0002401,0.78706,1.1361,34893.0527931889,0.0026112368
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,436.5,0.000028619,,0.002056,0.00023999,0.7876,1.137,34941.8218665921,0.0026104622
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,437,0.00002858,,0.0020569,0.00023987,0.78814,1.138,34989.5031490553,0.0026098155
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,437.5,0.000028541,,0.0020577,0.00023975,0.78868,1.139,35037.3147401983,0.002609043
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,438,0.000028501,,0.0020585,0.00023964,0.78922,1.1399,35086.4881933967,0.0026082715
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,438.5,0.000028462,,0.0020594,0.00023952,0.78976,1.1409,35134.5653854262,0.0026076276
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,439,0.000028423,,0.0020602,0.00023941,0.7903,1.1419,35182.7745135981,0.0026068582
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,439.5,0.000028384,,0.002061,0.00023929,0.79084,1.1429,35231.1161217587,0.0026060897
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,440,0.000028344,,0.0020619,0.00023917,0.79138,1.1438,35280.8354501835,0.0026054487
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,440.5,0.000028305,,0.0020627,0.00023906,0.79192,1.1448,35329.447094153,0.0026046823
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,441,0.000028266,,0.0020635,0.00023894,0.79246,1.1458,35378.1928819076,0.0026039169
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,441.5,0.000028226,,0.0020644,0.00023883,0.793,1.1468,35428.3284914618,0.0026032787
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,442,0.000028187,,0.0020652,0.00023871,0.79354,1.1477,35477.3477134849,0.0026025153
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,442.5,0.000028148,,0.002066,0.00023859,0.79408,1.1487,35526.5027710672,0.002601753
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,443,0.000028109,,0.0020669,0.00023848,0.79462,1.1497,35575.7942296062,0.0026011175
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,443.5,0.000028069,,0.0020677,0.00023836,0.79516,1.1507,35626.4918593466,0.0026003572
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,444,0.00002803,,0.0020685,0.00023825,0.7957,1.1516,35676.0613628255,0.0025995978
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,444.5,0.000027991,,0.0020694,0.00023813,0.79624,1.1526,35725.7689971777,0.0025989651
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,445,0.000027951,,0.0020702,0.00023801,0.79678,1.1536,35776.8952810275,0.0025982078
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,445.5,0.000027912,,0.0020711,0.0002379,0.79732,1.1546,35826.8844941244,0.0025975769
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,446,0.000027873,,0.0020719,0.00023778,0.79786,1.1555,35877.0135973882,0.0025968215
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,446.5,0.000027834,,0.0020727,0.00023767,0.7984,1.1565,35927.283178846,0.0025960671
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,447,0.000027794,,0.0020736,0.00023755,0.79894,1.1575,35978.9882708498,0.002595439
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,447.5,0.000027755,,0.0020744,0.00023743,0.79948,1.1584,36029.5442262655,0.0025946865
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,448,0.000027716,,0.0020752,0.00023732,0.80002,1.1594,36080.2424592293,0.0025939352
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,448.5,0.000027676,,0.0020761,0.0002372,0.80056,1.1604,36132.3890735655,0.0025933097
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,449,0.000027637,,0.0020769,0.00023708,0.8011,1.1614,36183.3773564424,0.0025925602
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,449.5,0.000027598,,0.0020777,0.00023697,0.80164,1.1623,36234.5097470831,0.0025918118
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,450,0.000027559,,0.0020786,0.00023685,0.80218,1.1633,36285.786857288,0.002591189
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,450.5,0.000027519,,0.0020794,0.00023674,0.80272,1.1643,36338.5297430866,0.0025904425
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,451,0.00002748,,0.0020802,0.00023662,0.80326,1.1653,36390.1018922853,0.002589697
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,451.5,0.000027441,,0.0020811,0.0002365,0.8038,1.1662,36441.8206333588,0.0025890769
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,452,0.000027401,,0.0020819,0.00023639,0.80434,1.1672,36495.0184299843,0.0025883333
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,452.5,0.000027362,,0.0020828,0.00023627,0.80488,1.1682,36547.0360353775,0.0025877149
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,453,0.000027323,,0.0020836,0.00023616,0.80542,1.1692,36599.2021373934,0.0025869733
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,453.5,0.000027284,,0.0020844,0.00023604,0.80596,1.1701,36651.5173728192,0.0025862326
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,454,0.000027244,,0.0020853,0.00023592,0.8065,1.1711,36705.3296138599,0.0025856169
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,454.5,0.000027205,,0.0020861,0.00023581,0.80704,1.1721,36757.948906451,0.0025848781
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,455,0.000027166,,0.0020869,0.00023569,0.80759,1.173,36810.7192814548,0.0025841083
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,455.5,0.000027126,,0.0020878,0.00023558,0.80813,1.174,36865.00036865,0.0025834952
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,456,0.000027087,,0.0020886,0.00023546,0.80867,1.175,36918.0787831801,0.0025827593
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,456.5,0.000027048,,0.0020894,0.00023534,0.80921,1.176,36971.3102632357,0.0025820244
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,457,0.000027008,,0.0020903,0.00023523,0.80975,1.1769,37026.0663507109,0.002581414
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,457.5,0.000026969,,0.0020911,0.00023511,0.81029,1.1779,37079.6099225036,0.002580681
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,458,0.00002693,,0.0020919,0.000235,0.81083,1.1789,37133.3085777943,0.0025799489
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,458.5,0.000026891,,0.0020928,0.00023488,0.81137,1.1799,37187.1629913354,0.0025793411
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,459,0.000026851,,0.0020936,0.00023476,0.81191,1.1808,37242.5607984805,0.0025786109
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,459.5,0.000026812,,0.0020944,0.00023465,0.81245,1.1818,37296.7328062062,0.0025778817
71,10.1016/j.actamat.2015.01.018,4580,3(a),5854,MgAg0.96Cu0.01Sb0.99,MgAg0.96Cu0.01Sb0.99,460,0.000026773,,0.0020953,0.00023453,0.81299,1.1828,37351.062637732,0.0025772765
