sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Hall concentration,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,358,31719,,,,,0.0000315268,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,358.5,31709,,,,,0.0000315368,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,359,31699,,,,,0.0000315467,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,359.5,31689,,,,,0.0000315567,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,360,31679,,,,,0.0000315667,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,360.5,31669,,,,,0.0000315766,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,361,31659,,,,,0.0000315866,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,361.5,31649,,,,,0.0000315966,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,362,31638,,,,,0.0000316076,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,362.5,31628,,,,,0.0000316176,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,363,31618,,,,,0.0000316276,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,363.5,31608,,,,,0.0000316376,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,364,31598,,,,,0.0000316476,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,364.5,31588,,,,,0.0000316576,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,365,31578,,,,,0.0000316676,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,365.5,31568,,,,,0.0000316776,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,366,31558,,,,,0.0000316877,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,366.5,31548,,,,,0.0000316977,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,367,31538,,,,,0.0000317078,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,367.5,31528,,,,,0.0000317178,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,368,31518,,,,,0.0000317279,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,368.5,31508,,,,,0.000031738,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,369,31498,,,,,0.000031748,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,369.5,31488,,,,,0.0000317581,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,370,31477,,,,,0.0000317692,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,370.5,31467,,,,,0.0000317793,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,371,31457,,,,,0.0000317894,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,371.5,31447,,,,,0.0000317995,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,372,31437,,,,,0.0000318097,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,372.5,31427,,,,,0.0000318198,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,373,31417,,,,,0.0000318299,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,373.5,31407,,,,,0.00003184,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,374,31397,,,,,0.0000318502,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,374.5,31387,,,,,0.0000318603,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,375,31377,,,,,0.0000318705,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,375.5,31367,,,,,0.0000318806,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,376,31357,,,,,0.0000318908,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,376.5,31347,,,,,0.000031901,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,377,31337,,,,,0.0000319112,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,377.5,31327,,,,,0.0000319213,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,378,31317,,,,,0.0000319315,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,378.5,31306,,,,,0.0000319428,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,379,31296,,,,,0.000031953,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,379.5,31286,,,,,0.0000319632,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,380,31276,,,,,0.0000319734,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,380.5,31266,,,,,0.0000319836,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,381,31256,,,,,0.0000319939,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,381.5,31246,,,,,0.0000320041,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,382,31236,,,,,0.0000320143,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,382.5,31226,,,,,0.0000320246,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,383,31216,,,,,0.0000320349,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,383.5,31206,,,,,0.0000320451,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,384,31196,,,,,0.0000320554,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,384.5,31186,,,,,0.0000320657,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,385,31176,,,,,0.000032076,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,385.5,31166,,,,,0.0000320862,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,386,31156,,,,,0.0000320965,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,386.5,31145,,,,,0.0000321079,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,387,31135,,,,,0.0000321182,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,387.5,31125,,,,,0.0000321285,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,388,31115,,,,,0.0000321388,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,388.5,31105,,,,,0.0000321492,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,389,31095,,,,,0.0000321595,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,389.5,31085,,,,,0.0000321699,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,390,31075,,,,,0.0000321802,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,390.5,31065,,,,,0.0000321906,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,391,31055,,,,,0.0000322009,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,391.5,31045,,,,,0.0000322113,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,392,31035,,,,,0.0000322217,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,392.5,31025,,,,,0.0000322321,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,393,31015,,,,,0.0000322425,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,393.5,31005,,,,,0.0000322529,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,394,30995,,,,,0.0000322633,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,394.5,30985,,,,,0.0000322737,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,395,30974,,,,,0.0000322851,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,395.5,30964,,,,,0.0000322956,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,396,30954,,,,,0.000032306,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,396.5,30944,,,,,0.0000323164,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,397,30934,,,,,0.0000323269,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,397.5,30924,,,,,0.0000323373,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,398,30914,,,,,0.0000323478,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,398.5,30904,,,,,0.0000323583,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,399,30894,,,,,0.0000323687,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,399.5,30884,,,,,0.0000323792,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,400,30874,,,,,0.0000323897,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,400.5,30864,,,,,0.0000324002,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,401,30854,,,,,0.0000324107,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,401.5,30844,,,,,0.0000324212,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,402,30834,,,,,0.0000324317,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,402.5,30824,,,,,0.0000324423,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,403,30814,,,,,0.0000324528,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,403.5,30803,,,,,0.0000324644,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,404,30793,,,,,0.0000324749,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,404.5,30783,,,,,0.0000324855,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,405,30773,,,,,0.000032496,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,405.5,30763,,,,,0.0000325066,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,406,30753,,,,,0.0000325172,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,406.5,30743,,,,,0.0000325277,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,407,30733,,,,,0.0000325383,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,407.5,30723,,,,,0.0000325489,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,408,30713,,,,,0.0000325595,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,408.5,30703,,,,,0.0000325701,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,409,30693,,,,,0.0000325807,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,409.5,30683,,,,,0.0000325913,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,410,30673,,,,,0.000032602,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,410.5,30663,,,,,0.0000326126,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,411,30653,,,,,0.0000326232,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,411.5,30642,,,,,0.0000326349,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,412,30632,,,,,0.0000326456,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,412.5,30622,,,,,0.0000326563,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,413,30612,,,,,0.0000326669,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,413.5,30602,,,,,0.0000326776,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,414,30592,,,,,0.0000326883,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,414.5,30582,,,,,0.000032699,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,415,30572,,,,,0.0000327097,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,415.5,30562,,,,,0.0000327204,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,416,30552,,,,,0.0000327311,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,416.5,30542,,,,,0.0000327418,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,417,30532,,,,,0.0000327525,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,417.5,30522,,,,,0.0000327633,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,418,30512,,,,,0.000032774,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,418.5,30502,,,,,0.0000327847,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,419,30492,,,,,0.0000327955,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,419.5,30482,,,,,0.0000328062,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,420,30471,,,,,0.0000328181,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,420.5,30461,,,,,0.0000328289,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,421,30451,,,,,0.0000328396,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,421.5,30441,,,,,0.0000328504,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,422,30431,,,,,0.0000328612,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,422.5,30421,,,,,0.000032872,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,423,30411,,,,,0.0000328828,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,423.5,30401,,,,,0.0000328937,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,424,30391,,,,,0.0000329045,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,424.5,30381,,,,,0.0000329153,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,425,30371,,,,,0.0000329261,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,425.5,30361,,,,,0.000032937,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,426,30351,,,,,0.0000329478,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,426.5,30341,,,,,0.0000329587,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,427,30331,,,,,0.0000329696,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,427.5,30321,,,,,0.0000329804,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,428,30310,,,,,0.0000329924,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,428.5,30300,,,,,0.0000330033,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,429,30290,,,,,0.0000330142,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,429.5,30280,,,,,0.0000330251,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,430,30270,,,,,0.000033036,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,430.5,30260,,,,,0.0000330469,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,431,30250,,,,,0.0000330579,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,431.5,30240,,,,,0.0000330688,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,432,30230,,,,,0.0000330797,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,432.5,30220,,,,,0.0000330907,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,433,30210,,,,,0.0000331016,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,433.5,30200,,,,,0.0000331126,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,434,30190,,,,,0.0000331236,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,434.5,30180,,,,,0.0000331345,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,435,30170,,,,,0.0000331455,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,435.5,30160,,,,,0.0000331565,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,436,30150,,,,,0.0000331675,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,436.5,30139,,,,,0.0000331796,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,437,30129,,,,,0.0000331906,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,437.5,30119,,,,,0.0000332016,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,438,30109,,,,,0.0000332127,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,438.5,30099,,,,,0.0000332237,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,439,30089,,,,,0.0000332347,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,439.5,30079,,,,,0.0000332458,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,440,30069,,,,,0.0000332568,,
