sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Hall movility,Lattice thermal conductivity,Power factor,S,Seebeck coefficient,Thermal conductivity,ZT,total thermal conductivity,Electrical resistivity,Figure of merit Z
18798,10.3390/ma10030251,18065,3(a),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,585,33251,,0.30289,,0.19978,,0.25931,1.0664,0.93062,0.0000300743,
18798,10.3390/ma10030251,18065,3(a),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,590,31430,,0.30278,,0.20058,,0.26517,1.0648,0.92971,0.0000318167,
18798,10.3390/ma10030251,18065,3(a),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,595,29609,,0.30267,,0.20137,,0.27103,1.0632,0.9288,0.0000337735,
18798,10.3390/ma10030251,18065,3(a),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,600,27788,,0.30256,,0.20217,,,,0.92789,0.0000359868,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,5,,0.10663,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,10,,0.10439,0.97269,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,15,,0.10215,0.96171,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,20,,0.099909,0.95072,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,25,,0.09767,0.93973,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,30,,0.095431,0.92874,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,35,,0.093191,0.91776,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,40,,0.090952,0.90677,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,45,,0.088713,0.89578,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,50,,0.086474,0.8848,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,55,,0.084235,0.87381,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,60,,0.081995,0.86282,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,65,,0.079756,0.85183,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,70,,0.077517,0.84085,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,75,,0.075278,0.82986,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,80,,0.073038,0.81887,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,85,,0.070799,0.80789,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,90,,0.06856,0.7969,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,95,,0.066321,0.78591,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,100,,0.064082,0.77492,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,105,,0.061842,0.76394,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,110,,0.059603,0.75295,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,115,,0.057364,0.74196,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,120,,0.055125,0.73098,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,125,,0.052886,0.71999,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,130,,0.050646,0.709,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,135,,0.048407,0.69801,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,140,,0.046168,0.68703,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,145,,,0.67604,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,150,,,0.66505,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,155,,,0.65407,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,160,,,0.64308,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,165,,,0.63209,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,170,,,0.62111,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,175,,,0.61012,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,180,,,0.59913,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,185,,,0.58814,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,190,,,0.57716,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,195,,,0.56617,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,200,,,0.55518,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,205,,,0.5442,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,210,,,0.53321,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,215,,,0.52222,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,220,,,0.51123,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,225,,,0.50025,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,230,,,0.48926,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,235,,,0.47827,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,240,,,0.46729,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,245,,,0.4563,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,250,,,0.44531,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,255,,,0.43432,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,260,,,0.42334,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,265,,,0.41235,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,270,,,0.40136,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,275,,,0.39038,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,280,,,0.37939,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,285,,,0.3684,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,290,,,0.35741,,,,,,,,
18798,10.3390/ma10030251,18071,5(c),21762,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.01,undefined,295,,,0.34643,,,,,,,,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,305,152330,,0.38116,,0.13733,,-0.068456,0.90098,1.1106,0.0000065647,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,310,150210,,0.37944,,0.13842,,-0.063159,0.9054,1.1073,0.0000066573,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,315,148090,,0.37773,,0.13951,,-0.057862,0.90981,1.104,0.0000067527,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,320,145980,,0.37601,,0.1406,,-0.052566,0.91422,1.1008,0.0000068503,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,325,143860,,0.37429,,0.14169,,-0.047269,0.91864,1.0975,0.0000069512,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,330,141750,,0.37258,,0.14278,,-0.041972,0.92305,1.0943,0.0000070547,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,335,139630,,0.37086,,0.14387,,-0.036675,0.92747,1.091,0.0000071618,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,340,137510,,0.36914,,0.14496,,-0.031378,0.93188,1.0877,0.0000072722,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,345,135400,,0.36742,,0.14605,,-0.026081,0.93629,1.0845,0.0000073855,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,350,133280,,0.36571,,0.14714,,-0.020784,0.94071,1.0812,0.000007503,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,355,131170,,0.36399,,0.14823,,-0.015488,0.94512,1.078,0.0000076237,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,360,129050,,0.36227,,0.14932,,-0.010191,0.94953,1.0747,0.0000077489,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,365,126930,,0.36056,,0.1504,,-0.0048939,0.95395,1.0714,0.0000078784,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,370,124820,,0.35884,,0.15149,,0.00040297,0.95836,1.0682,0.0000080115,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,375,122700,,0.35712,,0.15258,,0.0056998,0.96278,1.0649,0.00000815,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,380,120590,,0.35541,,0.15367,,0.010997,0.96719,1.0617,0.0000082926,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,385,118470,,0.35369,,0.15476,,0.016294,0.9716,1.0584,0.000008441,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,390,116360,,0.35197,,0.15585,,0.02159,0.97602,1.0551,0.000008594,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,395,114240,,0.35026,,0.15694,,0.026887,0.98043,1.0519,0.0000087535,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,400,112120,,0.34854,,0.15803,,0.032184,0.98484,1.0486,0.000008919,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,405,110010,,0.34682,,0.15912,,0.037481,0.98926,1.0454,0.0000090901,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,410,107890,,0.3451,,0.16021,,0.042778,0.99367,1.0421,0.0000092687,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,415,105780,,0.34339,,0.1613,,0.048075,0.99809,1.0389,0.0000094536,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,420,103660,,0.34167,,0.16239,,0.053372,1.0025,1.0356,0.0000096469,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,425,101540,,0.33995,,0.16348,,0.058668,1.0069,1.0323,0.0000098483,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,430,99428,,0.33824,,0.16457,,0.063965,1.0113,1.0291,0.0000100575,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,435,97313,,0.33652,,0.16566,,0.069262,1.0157,1.0258,0.0000102761,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,440,95197,,0.3348,,0.16675,,0.074559,1.0202,1.0226,0.0000105045,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,445,93081,,0.33309,,0.16783,,0.079856,1.0246,1.0193,0.0000107433,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,450,90965,,0.33137,,0.16892,,0.085153,1.029,1.016,0.0000109932,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,455,88849,,0.32965,,0.17001,,0.09045,1.0334,1.0128,0.0000112551,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,460,86733,,0.32794,,0.1711,,0.095746,1.0378,1.0095,0.0000115296,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,465,84617,,0.32622,,0.17219,,0.10104,1.0422,1.0063,0.000011818,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,470,82501,,0.3245,,0.17328,,0.10634,1.0466,1.003,0.0000121211,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,475,80386,,0.32278,,0.17437,,0.11164,1.051,0.99974,0.00001244,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,480,78270,,0.32107,,0.17546,,0.11693,1.0555,0.99648,0.0000127763,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,485,76154,,0.31935,,0.17655,,0.12223,1.0599,0.99322,0.0000131313,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,490,74038,,0.31763,,0.17764,,0.12753,1.0643,0.98996,0.0000135066,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,495,71922,,0.31592,,0.17873,,0.13282,1.0687,0.9867,0.000013904,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,500,69806,,0.3142,,0.17982,,0.13812,1.0731,0.98344,0.0000143254,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,505,67690,,0.31248,,0.18091,,0.14342,1.0775,0.98018,0.0000147732,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,510,65574,,0.31077,,0.182,,0.14871,1.0819,0.97692,0.0000152499,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,515,63459,,0.30905,,0.18309,,0.15401,1.0864,0.97366,0.0000157582,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,520,61343,,0.30733,,0.18418,,0.15931,1.0908,0.9704,0.0000163018,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,525,59227,,0.30562,,0.18526,,0.16461,1.0952,0.96714,0.0000168842,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,530,57111,,0.3039,,0.18635,,0.1699,1.0996,0.96388,0.0000175098,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,535,54995,,0.30218,,0.18744,,0.1752,1.104,0.96062,0.0000181835,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,540,52879,,0.30046,,0.18853,,0.1805,1.1084,0.95737,0.0000189111,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,545,50763,,0.29875,,0.18962,,0.18579,1.1128,0.95411,0.0000196994,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,550,48647,,0.29703,,0.19071,,0.19109,1.1173,0.95085,0.0000205563,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,555,46532,,0.29531,,0.1918,,0.19639,1.1217,0.94759,0.0000214906,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,560,44416,,0.2936,,0.19289,,0.20168,1.1261,0.94433,0.0000225144,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,565,42300,,0.29188,,0.19398,,0.20698,1.1305,0.94107,0.0000236407,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,570,40184,,0.29016,,0.19507,,0.21228,1.1349,0.93781,0.0000248855,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,575,38068,,0.28845,,0.19616,,0.21757,1.1393,0.93455,0.0000262688,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,580,35952,,0.28673,,0.19725,,0.22287,1.1437,0.93129,0.0000278149,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,585,33836,,0.28501,,0.19834,,0.22817,1.1482,0.92803,0.0000295543,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,590,31720,,0.2833,,0.19943,,0.23346,1.1526,0.92477,0.0000315259,
18798,10.3390/ma10030251,18065,3(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,595,29605,,0.28158,,0.20052,,0.23876,1.157,0.92151,0.0000337781,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,5,,0.10101,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,10,,0.098785,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,15,,0.096558,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,20,,0.094331,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,25,,0.092104,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,30,,0.089877,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,35,,0.08765,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,40,,0.085423,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,45,,0.083196,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,50,,0.080969,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,55,,0.078742,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,60,,0.076515,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,65,,0.074288,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,70,,0.072061,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,75,,0.069834,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,80,,0.067607,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,85,,0.06538,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,90,,0.063153,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,95,,0.060926,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,100,,0.058699,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,105,,0.056472,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,110,,0.054245,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,115,,0.052018,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,120,,0.049791,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,125,,0.047564,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,130,,0.045337,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,135,,0.04311,,,,,,,,,
18798,10.3390/ma10030251,18067,4(b),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,140,,0.040883,,,,,,,,,
18798,10.3390/ma10030251,18068,5(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,300,,,,,,,,0.89657,1.1138,,
18798,10.3390/ma10030251,18068,5(a),21763,Cu-doped CuxBi0.5Sb1.5-xTe3 x=0.015,undefined,600,,,0.27986,,,,0.24406,,0.91825,,
18798,10.3390/ma10030251,18065,3(a),21764,Cu-intercalated CuxBi0.5Sb1.5Te3 x=0.01,undefined,300,160060,,,,0.13114,,,,,0.0000062477,
18798,10.3390/ma10030251,18065,3(a),21764,Cu-intercalated CuxBi0.5Sb1.5Te3 x=0.01,undefined,305,157860,,,,0.1323,,,,,0.0000063347,
18798,10.3390/ma10030251,18065,3(a),21764,Cu-intercalated CuxBi0.5Sb1.5Te3 x=0.01,undefined,310,155670,,,,0.13347,,,,,0.0000064238,
18798,10.3390/ma10030251,18065,3(a),21764,Cu-intercalated CuxBi0.5Sb1.5Te3 x=0.01,undefined,315,153470,,,,0.13463,,,,,0.0000065159,
18798,10.3390/ma10030251,18065,3(a),21764,Cu-intercalated CuxBi0.5Sb1.5Te3 x=0.01,undefined,320,151270,,,,0.1358,,,,,0.0000066107,
18798,10.3390/ma10030251,18065,3(a),21764,Cu-intercalated CuxBi0.5Sb1.5Te3 x=0.01,undefined,325,149080,,,,0.13696,,,,,0.0000067078,
