sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,550,32392,0.00013292,,0.52596,0.0000308718,0.000572293,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,600,29912,0.0001414,,0.60865,0.0000334314,0.0005980593,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,650,27433,0.00014988,,0.69134,0.0000364524,0.0006162553,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,700,24953,0.00015835,,0.77403,0.0000400753,0.0006256896,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,750,22473,0.00016683,,0.85672,0.0000444978,0.0006254741,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,800,19993,0.00017531,,0.93941,0.0000500175,0.0006144568,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,850,17514,0.00018379,,1.0221,0.0000570972,0.0005916013,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,900,15034,0.00019226,,1.1048,0.0000665159,0.0005557154,
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,350,19846,0.00010046,0.67159,0.082228,0.000050388,0.00020029,0.0002982326
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,400,18682,0.00010885,0.6438,0.1318,0.0000535275,0.0002213504,0.0003438185
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,450,17518,0.00011724,0.61601,0.18137,0.0000570841,0.0002407887,0.0003908844
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,500,16354,0.00012562,0.58822,0.23095,0.0000611471,0.0002580724,0.0004387345
