sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Figure of merit Z
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,334,265700,0.00032803,0.000031964,3.981,-0.044508,0.0000037636,0.0000823989
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,334.5,265270,0.00032902,0.000032011,3.9767,-0.043753,0.0000037697,0.0000827369
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,335,264830,0.00033,0.000032058,3.9725,-0.042997,0.000003776,0.0000830711
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,335.5,264390,0.00033099,0.000032105,3.9683,-0.042242,0.0000037823,0.0000834085
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,336,263960,0.00033197,0.000032153,3.9641,-0.041486,0.0000037885,0.0000837441
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,336.5,263530,0.00033296,0.000032202,3.9598,-0.040731,0.0000037946,0.0000840851
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,337,263090,0.00033394,0.000032251,3.9556,-0.039976,0.000003801,0.0000844221
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,337.5,262660,0.00033493,0.0000323,3.9514,-0.03922,0.0000038072,0.0000847624
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,338,262230,0.00033591,0.00003235,3.9472,-0.038465,0.0000038134,0.0000851008
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,338.5,261800,0.0003369,0.0000324,3.943,-0.037709,0.0000038197,0.0000854426
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,339,261370,0.00033789,0.00003245,3.9388,-0.036954,0.000003826,0.000085785
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,339.5,260940,0.00033887,0.000032501,3.9345,-0.036198,0.0000038323,0.0000861278
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,340,260510,0.00033986,0.000032552,3.9303,-0.035443,0.0000038386,0.0000864718
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,340.5,260080,0.00034084,0.000032603,3.9261,-0.034688,0.000003845,0.0000868139
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,341,259650,0.00034183,0.000032655,3.9219,-0.033932,0.0000038513,0.0000871593
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,341.5,259230,0.00034281,0.000032708,3.9177,-0.033177,0.0000038576,0.0000875029
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,342,258800,0.0003438,0.00003276,3.9135,-0.032421,0.000003864,0.0000878498
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,342.5,258380,0.00034479,0.000032813,3.9093,-0.031666,0.0000038703,0.0000881974
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,343,257950,0.00034577,0.000032867,3.9052,-0.030911,0.0000038767,0.0000885409
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,343.5,257530,0.00034676,0.000032921,3.901,-0.030155,0.000003883,0.00008889
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,344,257110,0.00034774,0.000032975,3.8968,-0.0294,0.0000038894,0.0000892373
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,344.5,256680,0.00034873,0.000033029,3.8926,-0.028644,0.0000038959,0.0000895879
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,345,256260,0.00034971,0.000033084,3.8884,-0.027889,0.0000039023,0.0000899367
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,345.5,255840,0.0003507,0.00003314,3.8842,-0.027133,0.0000039087,0.0000902889
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,346,255420,0.00035168,0.000033195,3.8801,-0.026378,0.0000039151,0.0000906368
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,346.5,255000,0.00035267,0.000033251,3.8759,-0.025623,0.0000039216,0.0000909905
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,347,254590,0.00035366,0.000033308,3.8717,-0.024867,0.0000039279,0.0000913449
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,347.5,254170,0.00035464,0.000033365,3.8676,-0.024112,0.0000039344,0.0000916951
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,348,253750,0.00035563,0.000033422,3.8634,-0.023356,0.0000039409,0.000092051
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,348.5,253340,0.00035661,0.00003348,3.8592,-0.022601,0.0000039473,0.0000924052
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,349,252920,0.0003576,0.000033538,3.8551,-0.021845,0.0000039538,0.0000927602
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,349.5,252510,0.00035858,0.000033596,3.8509,-0.02109,0.0000039602,0.0000931159
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,350,252090,0.00035957,0.000033655,3.8468,-0.020335,0.0000039668,0.0000934725
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,350.5,251680,0.00036056,0.000033714,3.8426,-0.019579,0.0000039733,0.0000938323
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,351,251270,0.00036154,0.000033773,3.8385,-0.018824,0.0000039798,0.0000941878
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,351.5,250850,0.00036253,0.000033833,3.8343,-0.018068,0.0000039864,0.0000945492
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,352,250440,0.00036351,0.000033893,3.8302,-0.017313,0.000003993,0.0000949063
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,352.5,250030,0.0003645,0.000033954,3.826,-0.016558,0.0000039995,0.0000952692
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,353,249620,0.00036548,0.000034015,3.8219,-0.015802,0.0000040061,0.0000956278
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,353.5,249210,0.00036647,0.000034076,3.8177,-0.015047,0.0000040127,0.0000959924
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,354,248810,0.00036745,0.000034138,3.8136,-0.014291,0.0000040191,0.0000963525
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,354.5,248400,0.00036844,0.0000342,3.8095,-0.013536,0.0000040258,0.0000967161
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,355,247990,0.00036943,0.000034263,3.8054,-0.01278,0.0000040324,0.0000970805
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,355.5,247580,0.00037041,0.000034325,3.8012,-0.012025,0.0000040391,0.0000974455
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,356,247180,0.0003714,0.000034389,3.7971,-0.01127,0.0000040456,0.0000978115
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,356.5,246770,0.00037238,0.000034452,3.793,-0.010514,0.0000040524,0.0000981756
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,357,246370,0.00037337,0.000034516,3.7889,-0.0097587,0.0000040589,0.0000985431
