sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,321.5,40762,0.000087226,1.7097,0.83258,0.0000245327,0.0003101326,0.0001813959
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,322,40743,0.000087331,1.7088,0.83328,0.0000245441,0.0003107348,0.0001818439
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,322.5,40724,0.000087436,1.7079,0.83398,0.0000245555,0.0003113372,0.0001822924
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,323,40705,0.00008754,1.707,0.83468,0.000024567,0.0003119327,0.0001827373
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,323.5,40686,0.000087645,1.7061,0.83539,0.0000245785,0.0003125355,0.0001831871
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,324,40667,0.000087749,1.7052,0.83609,0.00002459,0.0003131313,0.0001836332
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,324.5,40648,0.000087854,1.7043,0.83679,0.0000246015,0.0003137345,0.0001840841
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,325,40629,0.000087958,1.7034,0.8375,0.000024613,0.0003143307,0.0001845314
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,325.5,40610,0.000088063,1.7025,0.8382,0.0000246245,0.0003149343,0.0001849834
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,326,40591,0.000088167,1.7016,0.8389,0.000024636,0.0003155309,0.0001854319
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,326.5,40572,0.000088272,1.7007,0.8396,0.0000246475,0.0003161348,0.0001858851
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,327,40553,0.000088376,1.6998,0.84031,0.0000246591,0.0003167318,0.0001863347
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,327.5,40534,0.000088481,1.6989,0.84101,0.0000246706,0.0003173361,0.0001867892
