sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier mobility,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,501,0.0056076,0.0000054458,0.000054084,2.8724,0.20492,183627.7498255536,0.0005371257,0.0001869954
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,501.5,0.0056034,0.0000054514,0.00005422,2.8698,0.20584,183439.1165572147,0.0005392759,0.0001879141
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,502,0.0055993,0.000005457,0.000054355,2.8672,0.20676,183250.8704416346,0.0005414085,0.0001888283
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,502.5,0.0055952,0.0000054626,0.00005449,2.8646,0.20768,183063.0102881412,0.0005435434,0.000189745
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,503,0.005591,0.0000054682,0.000054625,2.862,0.2086,182875.5349109396,0.0005456806,0.0001906641
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,503.5,0.0055869,0.0000054738,0.00005476,2.8594,0.20952,182688.4431290877,0.0005478201,0.0001915857
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,504,0.0055828,0.0000054795,0.000054895,2.8568,0.21044,182498.4031389725,0.0005499518,0.0001925062
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,504.5,0.0055786,0.0000054851,0.00005503,2.8542,0.21136,182312.0818216623,0.0005520958,0.0001934328
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,505,0.0055745,0.0000054907,0.000055165,2.8516,0.21228,182126.1405649553,0.0005542421,0.0001943618
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,505.5,0.0055703,0.0000054964,0.0000553,2.8491,0.21321,181937.2680299833,0.0005563805,0.0001952829
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,506,0.0055662,0.000005502,0.000055435,2.8465,0.21413,181752.0901490367,0.0005585313,0.0001962169
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,506.5,0.0055621,0.0000055077,0.00005557,2.8439,0.21505,181563.9922290611,0.0005606741,0.0001971497
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,507,0.0055579,0.0000055134,0.000055705,2.8413,0.21597,181376.2832372039,0.0005628191,0.0001980851
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,507.5,0.0055538,0.000005519,0.00005584,2.8387,0.21689,181192.2449719152,0.0005649766,0.0001990265
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,508,0.0055497,0.0000055247,0.000055975,2.8361,0.21781,181005.3034553913,0.0005671259,0.0001999668
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,508.5,0.0055455,0.0000055304,0.00005611,2.8336,0.21873,180818.7472877188,0.0005692775,0.0002009026
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,509,0.0055414,0.0000055361,0.000056245,2.831,0.21965,180632.5752786257,0.0005714312,0.0002018478
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,509.5,0.0055373,0.0000055418,0.00005638,2.8284,0.22057,180446.786242737,0.000573587,0.0002027956
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,510,0.0055331,0.0000055475,0.000056515,2.8258,0.22149,180261.3789995493,0.000575745,0.0002037458
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,510.5,0.005529,0.0000055532,0.00005665,2.8233,0.22241,180076.3523734063,0.0005779051,0.0002046913
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,511,0.0055249,0.000005559,0.000056785,2.8207,0.22333,179888.4691491275,0.0005800569,0.0002056429
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,511.5,0.0055207,0.0000055647,0.000056919,2.8181,0.22426,179704.206875483,0.0005822008,0.0002065934
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,512,0.0055166,0.0000055705,0.000057054,2.8155,0.22518,179517.0990036801,0.0005843567,0.0002075499
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,512.5,0.0055124,0.0000055762,0.000057189,2.813,0.2261,179333.5963559413,0.0005865252,0.0002085052
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,513,0.0055083,0.000005582,0.000057324,2.8104,0.22702,179147.2590469366,0.0005886852,0.0002094667
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,513.5,0.0055042,0.0000055878,0.000057459,2.8078,0.22794,178961.3085650882,0.0005908473,0.0002104307
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,514,0.0055,0.0000055935,0.000057593,2.8053,0.22886,178778.9398408867,0.0005930015,0.0002113861
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,514.5,0.0054959,0.0000055993,0.000057728,2.8027,0.22978,178593.7527905274,0.0005951676,0.0002123551
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,515,0.0054918,0.0000056051,0.000057863,2.8001,0.2307,178408.9489928815,0.0005973358,0.0002133266
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,515.5,0.0054876,0.0000056109,0.000057998,2.7976,0.23162,178224.5272594414,0.000599506,0.000214293
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,516,0.0054835,0.0000056167,0.000058132,2.795,0.23254,178040.4864066089,0.0006016575,0.0002152621
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,516.5,0.0054794,0.0000056226,0.000058267,2.7925,0.23346,177853.6620069007,0.0006038209,0.0002162295
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,517,0.0054752,0.0000056284,0.000058402,2.7899,0.23438,177670.3859000782,0.000605997,0.000217211
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,517.5,0.0054711,0.0000056342,0.000058537,2.7874,0.2353,177487.4871321572,0.0006081751,0.0002181872
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,518,0.005467,0.0000056401,0.000058671,2.7848,0.23623,177301.8208897006,0.0006103236,0.0002191625
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,518.5,0.0054628,0.000005646,0.000058806,2.7823,0.23715,177116.5426850868,0.0006124948,0.0002201397
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,519,0.0054587,0.0000056518,0.00005894,2.7797,0.23807,176934.781839414,0.0006146579,0.0002211238
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,519.5,0.0054545,0.0000056577,0.000059075,2.7772,0.23899,176750.269544161,0.0006168329,0.0002221061
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,520,0.0054504,0.0000056636,0.00005921,2.7746,0.23991,176566.1416766721,0.0006190098,0.0002230988
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,520.5,0.0054463,0.0000056695,0.000059344,2.7721,0.24083,176382.3970367757,0.0006211677,0.0002240784
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,521,0.0054421,0.0000056754,0.000059479,2.7695,0.24175,176199.0344292913,0.0006233484,0.0002250761
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,521.5,0.005438,0.0000056813,0.000059613,2.767,0.24267,176016.052664003,0.00062551,0.0002260607
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,522,0.0054339,0.0000056872,0.000059748,2.7644,0.24359,175833.4505556337,0.0006276944,0.0002270635
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,522.5,0.0054297,0.0000056932,0.000059882,2.7619,0.24451,175648.1416426614,0.0006298486,0.000228049
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,523,0.0054256,0.0000056991,0.000060017,2.7593,0.24543,175466.3016967591,0.0006320367,0.0002290569
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,523.5,0.0054215,0.0000057051,0.000060151,2.7568,0.24635,175281.7654379415,0.0006341945,0.0002300473
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,524,0.0054173,0.000005711,0.000060286,2.7543,0.24727,175100.6828926633,0.0006363862,0.0002310519
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,524.5,0.0054132,0.000005717,0.00006042,2.7517,0.2482,174916.9144656288,0.0006385476,0.0002320557
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,525,0.0054091,0.000005723,0.000060555,2.7492,0.24912,174733.5313646689,0.0006407318,0.0002330612
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,525.5,0.0054049,0.000005729,0.000060689,2.7466,0.25004,174550.5323791238,0.0006428966,0.00023407
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,526,0.0054008,0.000005735,0.000060823,2.7441,0.25096,174367.9163034002,0.0006450632,0.0002350728
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,526.5,0.0053966,0.000005741,0.000060958,2.7416,0.25188,174185.6819369448,0.0006472527,0.0002360858
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,527,0.0053925,0.000005747,0.000061092,2.7391,0.2528,174003.8280842179,0.0006494227,0.0002370935
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,527.5,0.0053884,0.0000057531,0.000061226,2.7365,0.25372,173819.3321861257,0.0006515832,0.0002381082
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,528,0.0053842,0.0000057591,0.000061361,2.734,0.25464,173638.2420864371,0.0006537779,0.0002391287
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,528.5,0.0053801,0.0000057652,0.000061495,2.7315,0.25556,173454.520224797,0.0006559417,0.0002401397
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,529,0.005376,0.0000057712,0.000061629,2.7289,0.25648,173274.1890767951,0.0006581185,0.0002411662
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,529.5,0.0053718,0.0000057773,0.000061764,2.7264,0.2574,173091.2363907016,0.000660307,0.0002421901
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,530,0.0053677,0.0000057834,0.000061898,2.7239,0.25832,172908.6696406958,0.0006624758,0.0002432086
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,530.5,0.0053636,0.0000057895,0.000062032,2.7214,0.25925,172726.4876068745,0.0006646462,0.0002442295
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,531,0.0053594,0.0000057956,0.000062166,2.7188,0.26017,172544.6890744703,0.0006668182,0.000245262
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,531.5,0.0053553,0.0000058017,0.000062301,2.7163,0.26109,172363.2728338246,0.0006690133,0.0002462958
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,532,0.0053512,0.0000058078,0.000062435,2.7138,0.26201,172182.2376803609,0.0006711886,0.0002473243
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,532.5,0.005347,0.000005814,0.000062569,2.7113,0.26293,171998.6240110079,0.0006733539,0.000248351
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,533,0.0053429,0.0000058201,0.000062703,2.7088,0.26385,171818.3536365354,0.0006755324,0.0002493844
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,533.5,0.0053387,0.0000058263,0.000062837,2.7063,0.26477,171635.5148207267,0.0006777009,0.000250416
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,534,0.0053346,0.0000058325,0.000062971,2.7037,0.26569,171453.0647235319,0.0006798709,0.0002514594
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,534.5,0.0053305,0.0000058386,0.000063106,2.7012,0.26661,171273.9355324907,0.0006820757,0.0002525084
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,535,0.0053263,0.0000058448,0.00006324,2.6987,0.26753,171092.2529427867,0.0006842488,0.0002535476
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,535.5,0.0053222,0.000005851,0.000063374,2.6962,0.26845,170910.9553922406,0.0006864235,0.0002545892
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,536,0.0053181,0.0000058573,0.000063508,2.6937,0.26937,170727.1268331825,0.0006885879,0.000255629
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,536.5,0.0053139,0.0000058635,0.000063642,2.6912,0.27029,170546.601858958,0.0006907656,0.0002566757
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,537,0.0053098,0.0000058697,0.000063776,2.6887,0.27122,170366.4582516994,0.0006929448,0.0002577249
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,537.5,0.0053057,0.000005876,0.00006391,2.6862,0.27214,170183.7985023826,0.0006951137,0.0002587721
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,538,0.0053015,0.0000058822,0.000064044,2.6837,0.27306,170004.420114923,0.0006972959,0.0002598263
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,538.5,0.0052974,0.0000058885,0.000064178,2.6812,0.27398,169822.5354504543,0.0006994677,0.0002608786
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,539,0.0052933,0.0000058948,0.000064312,2.6787,0.2749,169641.0395602904,0.000701641,0.0002619334
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,539.5,0.0052891,0.0000059011,0.000064446,2.6762,0.27582,169459.9311992679,0.0007038157,0.0002629907
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,540,0.005285,0.0000059074,0.00006458,2.6737,0.27674,169279.2091275349,0.0007059919,0.0002640505
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,540.5,0.0052808,0.0000059137,0.000064714,2.6712,0.27766,169098.872110523,0.0007081695,0.0002651129
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,541,0.0052767,0.0000059201,0.000064848,2.6687,0.27858,168916.0656069999,0.0007103365,0.0002661732
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,541.5,0.0052726,0.0000059264,0.000064982,2.6662,0.2795,168736.5010799136,0.0007125169,0.0002672406
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,542,0.0052684,0.0000059328,0.000065116,2.6637,0.28042,168554.476806904,0.0007146867,0.000268306
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,542.5,0.0052643,0.0000059391,0.00006525,2.6612,0.28134,168375.6798168073,0.00071687,0.0002693785
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,543,0.0052602,0.0000059455,0.000065384,2.6587,0.28226,168194.4327642755,0.0007190425,0.0002704489
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,543.5,0.005256,0.0000059519,0.000065518,2.6562,0.28319,168013.5754969002,0.0007212165,0.0002715219
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,544,0.0052519,0.0000059583,0.000065652,2.6537,0.28411,167833.1067586392,0.0007233918,0.0002725974
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,544.5,0.0052478,0.0000059647,0.000065786,2.6512,0.28503,167653.0252988415,0.0007255684,0.0002736755
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,545,0.0052436,0.0000059712,0.00006592,2.6487,0.28595,167470.525187567,0.0007277342,0.0002747515
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,545.5,0.0052395,0.0000059776,0.000066054,2.6462,0.28687,167291.2205567452,0.0007299135,0.0002758346
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,546,0.0052354,0.0000059841,0.000066188,2.6437,0.28779,167109.5068598452,0.0007320819,0.0002769157
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,546.5,0.0052312,0.0000059905,0.000066321,2.6413,0.28871,166930.9740422335,0.0007342417,0.000277985
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,547,0.0052271,0.000005997,0.000066455,2.6388,0.28963,166750.0416875104,0.0007364127,0.0002790711
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,547.5,0.0052229,0.0000060035,0.000066589,2.6363,0.29055,166569.5011243441,0.000738585,0.0002801597
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,548,0.0052188,0.00000601,0.000066723,2.6338,0.29147,166389.3510815308,0.0007407585,0.0002812509
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,548.5,0.0052147,0.0000060165,0.000066857,2.6313,0.29239,166209.5902933599,0.0007429333,0.0002823446
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,549,0.0052105,0.0000060231,0.000066991,2.6289,0.29331,166027.4609420398,0.0007450971,0.0002834254
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,549.5,0.0052064,0.0000060296,0.000067125,2.6264,0.29423,165848.4808279156,0.0007472744,0.0002845242
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,550,0.0052023,0.0000060362,0.000067259,2.6239,0.29516,165667.1415791392,0.0007494406,0.0002856209
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,550.5,0.0051981,0.0000060428,0.000067393,2.6214,0.29608,165486.1984510492,0.0007516079,0.00028672
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,551,0.005194,0.0000060493,0.000067526,2.6189,0.297,165308.3827880912,0.0007537667,0.000287818
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,551.5,0.0051899,0.0000060559,0.00006766,2.6165,0.29792,165128.222064433,0.0007559365,0.0002889113
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,552,0.0051857,0.0000060626,0.000067794,2.614,0.29884,164945.7328538911,0.0007580949,0.0002900134
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,552.5,0.0051816,0.0000060692,0.000067928,2.6115,0.29976,164766.3612996771,0.0007602671,0.0002911228
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,553,0.0051775,0.0000060758,0.000068062,2.6091,0.30068,164587.3794397445,0.0007624405,0.0002922236
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,553.5,0.0051733,0.0000060825,0.000068196,2.6066,0.3016,164406.0830250719,0.0007646025,0.0002933333
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,554,0.0051692,0.0000060892,0.00006833,2.6041,0.30252,164225.1855744597,0.0007667656,0.0002944455
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,554.5,0.005165,0.0000060958,0.000068464,2.6017,0.30344,164047.3768824436,0.0007689424,0.0002955538
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,555,0.0051609,0.0000061025,0.000068598,2.5992,0.30436,163867.2675133142,0.0007711078,0.0002966712
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,555.5,0.0051568,0.0000061092,0.000068732,2.5967,0.30528,163687.5531984548,0.0007732744,0.0002977912
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,556,0.0051526,0.000006116,0.000068865,2.5943,0.30621,163505.5591890124,0.0007754068,0.0002988887
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,556.5,0.0051485,0.0000061227,0.000068999,2.5918,0.30713,163326.6369412187,0.0007775756,0.0003000137
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,557,0.0051444,0.0000061295,0.000069133,2.5893,0.30805,163145.4441634717,0.0007797327,0.0003011365
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,557.5,0.0051402,0.0000061362,0.000069267,2.5869,0.30897,162967.3087578632,0.0007819037,0.0003022551
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,558,0.0051361,0.000006143,0.000069401,2.5844,0.30989,162786.9119322806,0.000784063,0.000303383
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,558.5,0.005132,0.0000061498,0.000069535,2.582,0.31081,162606.9140459852,0.0007862233,0.0003045017
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,559,0.0051278,0.0000061566,0.000069669,2.5795,0.31173,162427.3137770848,0.0007883848,0.0003056347
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,559.5,0.0051237,0.0000061634,0.000069803,2.5771,0.31265,162248.1098095207,0.0007905472,0.0003067585
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,560,0.0051196,0.0000061703,0.000069937,2.5746,0.31357,162066.6742297781,0.0007926979,0.0003078917
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,560.5,0.0051154,0.0000061771,0.000070071,2.5722,0.31449,161888.2647196905,0.0007948625,0.0003090205
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,561,0.0051113,0.000006184,0.000070205,2.5697,0.31541,161707.6326002587,0.0007970152,0.0003101589
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,561.5,0.0051071,0.0000061909,0.000070339,2.5672,0.31633,161527.40312394,0.0007991689,0.0003112998
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,562,0.005103,0.0000061978,0.000070473,2.5648,0.31725,161347.5749459486,0.0008013237,0.0003124312
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,562.5,0.0050989,0.0000062047,0.000070607,2.5624,0.31818,161168.1467274808,0.0008034794,0.0003135652
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,563,0.0050947,0.0000062116,0.000070741,2.5599,0.3191,160989.1171356816,0.0008056361,0.0003147139
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,563.5,0.0050906,0.0000062185,0.000070875,2.5575,0.32002,160810.4848436118,0.0008077938,0.0003158529
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,564,0.0050865,0.0000062255,0.000071009,2.555,0.32094,160629.668299735,0.0008099395,0.0003170017
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,564.5,0.0050823,0.0000062325,0.000071143,2.5526,0.32186,160449.2579221821,0.0008120861,0.0003181407
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,565,0.0050782,0.0000062395,0.000071277,2.5501,0.32278,160269.2523439378,0.0008142336,0.0003192948
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,565.5,0.0050741,0.0000062465,0.000071411,2.5477,0.3237,160089.6502041143,0.0008163821,0.0003204389
